X,Y,OBJECTID,Latitude,Longitude,ID,City,ZIP,L1_evse,L2_evse,DCFC,Charger_Type
264930.123100001,-587569.1698,16402,32.6886285,-117.1787237,371581,Coronado,92118,0,0,1,DCFC only
-41985.0516000018,-373872.3016,16403,34.6506267,-120.4582498,371590,Lompoc,93426,0,0,2,DCFC only
-175946.244000001,-78344.7565000001,16404,37.2950198,-121.9876992,371602,San Jose,95129,0,0,1,DCFC only
-172995.7663,-75292.8219000008,16405,37.3230207,-121.9550877,371607,San Jose,95117,0,0,2,DCFC only
-147641.9309,-142964.2324,16406,36.7186655,-121.6552696,371614,Salinas,98306,0,0,4,DCFC only
245826.0112,-442918.1258,16407,33.998189,-117.338831,371635,Riverside,92507,0,2,0,Level 2 only
220424.013099998,-492469.1133,16408,33.557595,-117.62712,371656,Ladera Ranch,92694,0,2,0,Level 2 only
220417.8156,-492399.7342,16409,33.558222,-117.627168,371657,Ladera Ranch,92694,0,2,0,Level 2 only
-104498.609099999,88651.1081000008,16410,38.8079,-121.20463,371680,Loomis,95677,0,0,14,DCFC only
-173528.391000001,-65707.0240000002,16411,37.40913559,-121.9633484,371685,Santa Clara,95054,0,9,0,Level 2 only
29483.3456000015,-129911.8906,16412,36.847232,-119.668923,371687,Clovis,93611,0,4,0,Level 2 only
-177736.1906,30726.5658,16413,38.27562,-122.03435,371703,Fairfield,94533,0,0,8,DCFC only
148625.005899999,-424507.3786,16414,34.183859,-118.387419,371771,North Hollywood,91606,0,4,0,Level 2 only
152099.5869,-462951.0529,16415,33.836794,-118.356955,371772,Torrance,90503,0,4,0,Level 2 only
-132957.943399999,64534.5194000006,16416,38.587269,-121.528166,371796,West Sacramento,95605,0,2,0,Level 2 only
-175215.643300001,76784.5131999999,16417,38.690348,-122.016721,371809,Esparto,95627,0,2,0,Level 2 only
-356001.334799999,297997.204600001,16418,40.627014,-124.2085039,371822,Loleta,95551,0,2,0,Level 2 only
209775.660100002,-482730.9145,16419,33.647749,-117.739207,371838,Irvine,92618,0,0,16,DCFC only
185594.339200001,-435409.6913,16420,34.079235,-117.988916,371845,Baldwin Park,91706,0,0,16,DCFC only
200220.647700001,-480010.5653,16421,33.674285,-117.84148,371861,Irvine,92612,0,2,0,Level 2 only
292383.625300001,-547710.579,16422,33.040529,-116.872571,371869,Ramona,92065,0,2,0,Level 2 only
292386.931200001,-547708.6963,16423,33.040545,-116.872535,371870,Ramona,92065,0,2,0,Level 2 only
184127.270799998,-454977.4646,16424,33.903142,-118.00926,371878,La Mirada,90638,0,2,0,Level 2 only
-168918.805400001,-34031.0766000003,16425,37.69487,-121.91846,371883,Pleasanton,94588,0,0,10,DCFC only
220932.1338,-439762.0783,16426,34.032612,-117.607336,371907,Ontario,91761,0,24,0,Level 2 only
-118948.841899998,-175455.5264,16427,36.43041354,-121.3285263,371908,Soledad,93960,0,2,0,Level 2 only
-203558.8204,286577.232000001,16428,40.572092,-122.404036,371919,Redding,96001,0,2,0,Level 2 only
-132961.741900001,64541.8069000002,16429,38.587334,-121.528211,371933,West Sacramento,95605,0,2,0,Level 2 only
180833.3948,-446254.1563,16430,33.9823916,-118.042916,371956,Whittier,90601,0,8,0,Level 2 only
17013.9371999986,-397035.2559,16431,34.442688,-119.81481,372007,Santa Barbara,93111,0,2,0,Level 2 only
17015.1534000002,-397046.462,16432,34.442587,-119.814797,372008,Santa Barbara,93111,0,2,0,Level 2 only
-198638.0527,-54922.2105999999,16433,37.50111,-122.25024,372077,SAN CARLOS,94070,0,0,8,DCFC only
-111972.6424,79936.8655999992,16434,38.7286238,-121.2894112,372078,Roseville,95678,0,4,0,Level 2 only
-132300.1008,70355.0127000008,16435,38.63972,-121.52168,372106,Sacramento,95834,0,0,10,DCFC only
247752.599199999,-452027.2887,16436,33.91560652,-117.3207718,372126,Riverside,92508,0,2,0,Level 2 only
-179609.7401,-69541.4618999995,16437,37.373497,-122.031204,372237,Sunnyvale,94086,0,2,0,Level 2 only
249174.9551,-534081.2842,16438,33.17539913,-117.3303777,372248,Carlsbad,92008,0,5,0,Level 2 only
338427.127300002,-424597.5081,16439,34.1353839,-116.329569,372261,Joshua Tree,92252,0,0,1,DCFC only
338430.822999999,-424597.6092,16440,34.1353817,-116.329529,372262,Joshua Tree,92252,0,0,1,DCFC only
338437.706999999,-424597.0983,16441,34.1353839,-116.3294542,372263,Joshua Tree,92252,0,0,1,DCFC only
338451.415800001,-424597.8885,16442,34.135372,-116.329306,372264,Joshua Tree,92252,0,0,1,DCFC only
338452.377500001,-424599.6054,16443,34.1353562,-116.3292963,372265,Joshua Tree,92252,0,0,1,DCFC only
338452.359200001,-424601.5157,16444,34.135339,-116.3292973,372266,Joshua Tree,92252,0,0,1,DCFC only
338452.180799998,-424603.3433,16445,34.1353226,-116.3293,372267,Joshua Tree,92252,0,0,1,DCFC only
338452.340799998,-424605.0913,16446,34.1353068,-116.329299,372268,Joshua Tree,92252,0,0,1,DCFC only
338452.703000002,-424607.0534,16447,34.135289,-116.3292959,372269,Joshua Tree,92252,0,0,1,DCFC only
338453.148800001,-424610.6999,16448,34.135256,-116.3292926,372270,Joshua Tree,92252,0,0,1,DCFC only
338452.087900002,-424613.5721,16449,34.1352305,-116.3293053,372271,Joshua Tree,92252,0,0,1,DCFC only
338427.4888,-424615.1799,16450,34.1352246,-116.3295725,372272,Joshua Tree,92252,0,0,1,DCFC only
193829.465,-465243.8163,16451,33.80871,-117.906845,372388,Anaheim,92805,0,2,0,Level 2 only
-210093.262,-24955.6578000002,16452,37.768075,-122.388505,372395,San Francisco,94158,0,2,0,Level 2 only
-210086.9772,-24968.1596000008,16453,37.767964,-122.38843,372396,San Francisco,94158,0,2,0,Level 2 only
-210123.784600001,-24969.1225000005,16454,37.767947,-122.388848,372397,San Francisco,94158,0,2,0,Level 2 only
-210124.99,-24943.6268000007,16455,37.768176,-122.388869,372398,San Francisco,94158,0,2,0,Level 2 only
-210122.2235,-24945.5869999994,16456,37.768159,-122.388837,372399,San Francisco,94158,0,2,0,Level 2 only
-210124.5363,-24960.5409999993,16457,37.768024,-122.388859,372400,San Francisco,94158,0,2,0,Level 2 only
-210121.539000001,-24956.8355999999,16458,37.768058,-122.388826,372401,San Francisco,94158,0,2,0,Level 2 only
-209914.8366,-24845.1690999996,16459,37.769109,-122.386509,372402,San Francisco,94158,0,2,0,Level 2 only
-210091.979499999,-24904.7596000005,16460,37.768533,-122.388505,372403,San Francisco,94158,0,2,0,Level 2 only
-210091.7443,-24895.4244999997,16461,37.768617,-122.388505,372404,San Francisco,94158,0,2,0,Level 2 only
-210091.1216,-24985.9586999994,16462,37.767803,-122.388472,372405,San Francisco,94158,0,2,0,Level 2 only
-210088.069399999,-24976.5833999999,16463,37.767888,-122.38844,372406,San Francisco,94158,0,2,0,Level 2 only
-210089.886600001,-24971.8671000004,16464,37.76793,-122.388462,372407,San Francisco,94158,0,2,0,Level 2 only
-42170.0890000015,-342230.2324,16465,34.935652,-120.461952,372409,Santa Maria,93458,0,2,0,Level 2 only
-42170.2639999986,-342228.6772,16466,34.935666,-120.461954,372414,Santa Maria,93458,0,2,0,Level 2 only
165198.496399999,-462882.2903,16467,33.835279,-118.215472,372430,Carson,90810,0,2,0,Level 2 only
165197.1094,-462887.3079,16468,33.835234,-118.215488,372431,Carson,90810,0,2,0,Level 2 only
165195.636,-462892.6598,16469,33.835186,-118.215505,372432,Carson,90810,0,2,0,Level 2 only
165195.032000002,-462895.0005,16470,33.835165,-118.215512,372433,Carson,90810,0,2,0,Level 2 only
165200.674800001,-462875.0394,16471,33.835344,-118.215447,372434,Carson,90810,0,2,0,Level 2 only
335875.016800001,-220195.3786,16472,35.9758204,-116.2700483,372465,Shoshone,92384,0,0,1,DCFC only
335877.0502,-220193.9086,16473,35.9758329,-116.2700251,372466,Shoshone,92384,0,0,1,DCFC only
335878.682700001,-220193.2439,16474,35.9758383,-116.2700067,372467,Shoshone,92384,0,0,1,DCFC only
335883.9531,-220197.2951,16475,35.9758,-116.26995,372468,Shoshone,92384,0,0,1,DCFC only
335884.902399998,-220200.1154,16476,35.9757743,-116.2699407,372469,Shoshone,92384,0,0,1,DCFC only
335884.0002,-220203.9871,16477,35.9757398,-116.2699524,372470,Shoshone,92384,0,0,1,DCFC only
23659.5403000005,-129520.299900001,16478,36.85092,-119.73431,372489,Fresno,93720,0,10,0,Level 2 only
-161040.234300001,-144863.7629,16479,36.69937785,-121.8050417,372490,Marina,93933,0,4,0,Level 2 only
188180.444800001,-434115.5937,16480,34.0904,-117.9606,372497,Baldwin Park,91706,0,0,8,DCFC only
145427.191599999,-417705.7549,16481,34.24564,-118.42088,372499,Arleta,91331,0,0,6,DCFC only
-171196.954399999,40880.6369000003,16482,38.368183,-121.9619295,372501,Vacaville,95688,0,0,4,DCFC only
161707.493999999,-438621.2898,16483,34.054562,-118.248333,372508,Los Angeles,90012,0,10,0,Level 2 only
-209925.118899999,-24921.5283000004,16484,37.76842,-122.386604,372558,San Francisco,94158,0,1,0,Level 2 only
-209942.2323,-24891.7401000001,16485,37.768684,-122.386807,372559,San Francisco,94158,0,2,0,Level 2 only
-209959.437999999,-24890.0835999995,16486,37.768695,-122.387003,372560,San Francisco,94158,0,2,0,Level 2 only
-210003.6557,-24888.3027999997,16487,37.768701,-122.387506,372561,San Francisco,94158,0,2,0,Level 2 only
101985.416700002,-354947.564,16488,34.816622,-118.884526,372599,Lebec,93243,0,0,38,DCFC only
-169153.4252,95964.0848999992,16489,38.864003,-121.951509,372602,Dunnigan,95937,0,0,48,DCFC only
86663.4981999993,-288985.8044,16490,35.412127,-119.044832,372607,Bakersfield,93308,0,0,12,DCFC only
265699.815099999,-491644.4628,16491,33.553761,-117.139723,372608,Murrieta,92563,0,0,20,DCFC only
259451.010600001,-568027.3892,16492,32.866459,-117.230962,372612,La Jolla,92037,0,0,16,DCFC only
266476.5211,-566012.5104,16493,32.882764,-117.15538,372614,San Diego,92126,0,0,12,DCFC only
167837.586100001,-423460.0176,16494,34.190162,-118.178791,372636,La Cañada Flintridge,91011,0,2,0,Level 2 only
167863.760000002,-423186.3168,16495,34.192624,-118.17845,372637,La Cañada Flintridge,91011,0,2,0,Level 2 only
-87617.2388999984,-44149.8179000001,16496,37.615089,-120.993995,372638,Modesto,95351,0,2,0,Level 2 only
-209954.102700001,-24887.8827,16497,37.768716,-122.386943,372641,San Francisco,94158,0,2,0,Level 2 only
-209977.4256,-24891.5210999995,16498,37.768678,-122.387207,372642,San Francisco,94158,0,2,0,Level 2 only
60326.317400001,-269116.7231,16499,35.593031,-119.333562,372644,Wasco,93280,0,0,1,DCFC only
-90490.193,-38617.4981999993,16500,37.664577,-121.027265,372645,Modesto,95350,0,2,0,Level 2 only
-229674.0757,29081.6225000005,16501,38.24934,-122.62803,372665,Petaluma,94954,0,0,8,DCFC only
259916.410799999,-567105.783,16502,32.874653,-117.22571,372666,San Diego,92037,0,1,0,Level 2 only
-42692.3781000003,-368462.7886,16503,34.69933,-120.46626,372669,Lompoc,93436,0,8,0,Level 2 only
-104869.168400001,69316.0465999991,16504,38.633924,-121.206066,372679,Folsom,95630,0,1,0,Level 2 only
-171668.8203,58400.4218000006,16505,38.525668,-121.97151,372694,Winters,95694,0,2,0,Level 2 only
176131.302099999,-457311.7785,16506,33.88358,-118.096194,372699,Norwalk,90650,0,2,0,Level 2 only
176135.5394,-457310.806,16507,33.883588,-118.096148,372700,Norwalk,90650,0,2,0,Level 2 only
185522.558800001,-471923.1811,16508,33.75011,-117.998047,372732,Westminster,92683,0,16,0,Level 2 only
284875.861099999,-594774.4997,16509,32.61803,-116.96891,372733,Chula Vista,91915,0,7,0,Level 2 only
215955.5612,-480261.2979,16510,33.66866693,-117.6719776,372735,"Lake Forest,",92630,0,5,0,Level 2 only
147887.014600001,-424753.9162,16511,34.18175,-118.39547,372742,Los Angeles,91606,0,2,0,Level 2 only
90186.1834999993,-291091.4957,16512,35.392843,-119.006252,372743,Bakersfield,93301,0,2,0,Level 2 only
90188.8674999997,-291087.8023,16513,35.392876,-119.006222,372744,Bakersfield,93301,0,2,0,Level 2 only
90193.8447999991,-291095.0808,16514,35.39281,-119.006168,372745,Bakersfield,93301,0,2,0,Level 2 only
90196.1995999999,-291094.6118,16515,35.392814,-119.006142,372746,Bakersfield,93301,0,2,0,Level 2 only
198636.851799998,-467301.4993,16516,33.789191,-117.85545,372748,Orange,92866,0,1,0,Level 2 only
148216.357999999,-438031.9693,16517,34.062027,-118.394337,372756,Los Angeles,90035,0,1,0,Level 2 only
148226.120999999,-438030.5835,16518,34.062038,-118.394231,372757,Los Angeles,90035,0,1,0,Level 2 only
-167305.089400001,-32702.6285999995,16519,37.70711,-121.90044,372808,Dublin,94568,0,2,0,Level 2 only
-78096.3583999984,-54975.0239000004,16520,37.518563,-120.884845,372813,Turlock,95380,0,2,0,Level 2 only
-222090.009500001,974.672399999574,16521,37.998452,-122.532703,372871,San Rafael,94903,0,2,0,Level 2 only
-222072.7552,976.88040000014,16522,37.998476,-122.532507,372872,San Rafael,94903,0,2,0,Level 2 only
-222067.211300001,977.51070000045,16523,37.998483,-122.532444,372873,San Rafael,94903,0,2,0,Level 2 only
-222076.110400001,976.080399999395,16524,37.998468,-122.532545,372874,San Rafael,94903,0,2,0,Level 2 only
-222077.808800001,974.902499999851,16525,37.998457,-122.532564,372875,San Rafael,94903,0,2,0,Level 2 only
-222108.9934,973.400399999693,16526,37.998436,-122.532919,372876,San Rafael,94903,0,2,0,Level 2 only
-222102.243000001,973.220000000671,16527,37.998436,-122.532842,372877,San Rafael,94903,0,2,0,Level 2 only
-222106.103399999,973.211999999359,16528,37.998435,-122.532886,372878,San Rafael,94903,0,2,0,Level 2 only
-222070.255999999,978.481699999422,16529,37.998491,-122.532479,372879,San Rafael,94903,0,2,0,Level 2 only
90196.1506999992,-291089.9473,16530,35.392856,-119.006142,372881,Bakersfield,93301,0,2,0,Level 2 only
-222103.0693,981.693800000474,16531,37.998512,-122.532854,372884,San Rafael,94903,0,2,0,Level 2 only
-197810.6973,31479.0581999999,16532,38.278294,-122.264242,372897,Napa,94559,0,2,0,Level 2 only
-93836.5665999986,99201.4372000005,16533,38.90397,-121.083123,372905,Auburn,95603,0,2,0,Level 2 only
-169073.1513,-63756.9155000001,16534,37.427494,-121.9134,372950,Milpitas,95035,0,0,8,DCFC only
184134.233100001,-454771.5341,16535,33.904997,-118.009138,372979,La Mirada,90638,0,2,0,Level 2 only
184125.073399998,-454771.5046,16536,33.904999,-118.009237,372980,La Mirada,90638,0,2,0,Level 2 only
-197807.2377,31481.1995000001,16537,38.278314,-122.264203,372981,Napa,94559,0,2,0,Level 2 only
-61279.4442000017,-306606.4882,16538,35.255437,-120.674048,373003,San Luis Obispo,93401,0,1,0,Level 2 only
-61278.5185000002,-306604.1626,16539,35.255458,-120.674038,373006,San Luis Obispo,93401,0,1,0,Level 2 only
-61271.3594000004,-306594.6627,16540,35.255544,-120.67396,373007,San Luis Obispo,93401,0,1,0,Level 2 only
-198627.9943,-15511.8168000001,16541,37.85553,-122.26077,373022,Berkeley,94705,0,0,4,DCFC only
184739.460499998,-439797.7236,16542,34.03985,-117.99918,373027,La Puente,91746,0,0,4,DCFC only
120095.276500002,-429141.6604,16543,34.146045,-118.697616,373029,Calabasas,91301,0,0,4,DCFC only
267367.492699999,-579028.2542,16544,32.76506,-117.15005,373032,San Diego,92108,0,0,4,DCFC only
-175139.454299999,-79380.1810999997,16545,37.285859,-121.9783434,373034,Campbell,95008,0,0,4,DCFC only
151493.980099998,-456563.6516,16546,33.894473,-118.362304,373035,Redondo Beach,90278,0,0,4,DCFC only
-179818.9835,-70235.8265000004,16547,37.3672117,-122.0334012,373038,Sunnyvale,94087,0,0,10,DCFC only
-236155.854,40125.3424999993,16548,38.3470071,-122.7057627,373039,Rohnert Park,94928,0,0,4,DCFC only
-211310.005999999,-43321.3477999996,16549,37.6026422,-122.3970541,373041,Millbrae,94030,0,0,6,DCFC only
149077.526999999,-461782.1403,16550,33.8478,-118.38938,373042,Redondo Beach,90277,0,0,6,DCFC only
-153659.3565,-34331.2664999999,16551,37.6948221,-121.7451335,373044,Livermore,94551,0,0,10,DCFC only
-166135.9978,-82385.9061999992,16552,37.2604714,-121.8759982,373046,San Jose,95118,0,0,6,DCFC only
223609.809999999,-483515.7271,16553,33.6376,-117.59039,373048,Rancho Santa Margarita,92688,0,0,8,DCFC only
183731.0513,-465916.0061,16554,33.8046079,-118.0160171,373053,Cypress,90630,0,0,6,DCFC only
-165487.936799999,-38832.1905000005,16555,37.652308,-121.878425,373055,Pleasanton,94566,0,0,4,DCFC only
-185022.389900001,-65238.2075999994,16556,37.41114,-122.09347,373063,Mountain View,94043,0,0,4,DCFC only
-107106.862399999,-24762.6491999999,16557,37.78743,-121.2179,373065,Manteca,95337,0,0,6,DCFC only
-181927.584799999,-115515.2761,16558,36.959555,-122.046189,373066,Santa Cruz,95060,0,0,4,DCFC only
-173582.927999999,-84480.5569000002,16559,37.2402767,-121.9595757,373072,Los Gatos,95032,0,0,4,DCFC only
209818.731899999,-443603.4436,16560,34.0004561,-117.7286424,373078,Chino Hills,91709,0,0,6,DCFC only
285106.6107,-591348.319,16561,32.64889,-116.96529,373079,Chula Vista,91915,0,0,4,DCFC only
197811.9221,-471978.9249,16562,33.74719,-117.86549,373080,Santa Ana,92701,0,0,4,DCFC only
-170541.7652,-68433.4326000009,16563,37.385166,-121.928939,373086,San Jose,95131,0,0,6,DCFC only
-114109.636599999,77766.9371000007,16564,38.70884,-121.31367,373087,Citrus Heights,95621,0,0,6,DCFC only
-128421.8574,69397.7521000002,16565,38.631661,-121.4769097,373106,Sacramento,95834,0,0,4,DCFC only
-125764.524799999,57671.4608999994,16566,38.52655,-121.4443,373110,Sacramento,95820,0,0,4,DCFC only
218384.939399999,-503443.0473,16567,33.459093,-117.651987,373121,San Clemente,92673,0,0,6,DCFC only
154320.127099998,-450928.4032,16568,33.944829,-118.330686,373136,Inglewood,90303,0,0,5,DCFC only
332604.2929,-463527.6576,16569,33.786668,-116.408646,373137,Rancho Mirage,92270,0,0,8,DCFC only
262318.341699999,-486084.7529,16570,33.6048,-117.17432,373139,Murrieta,92562,0,0,10,DCFC only
155031.9835,-453337.3635,16571,33.923,-118.323448,373141,Hawhorne,90250,0,0,8,DCFC only
266229.7564,-577394.3085,16572,32.780115,-117.161649,373931,San Diego,92108,0,2,0,Level 2 only
266286.0372,-577719.1514,16573,32.777168,-117.161153,373932,San Diego,92108,0,2,0,Level 2 only
-173246.6153,-81561.8844000008,16574,37.26659,-121.95646,374012,Campbell,95008,0,2,0,Level 2 only
150155.609900001,-447929.6624,16575,33.972513,-118.37517,374015,Los Angeles,90045,0,1,0,Level 2 only
-117121.915100001,69454.6833999995,16576,38.633687,-121.346984,374021,Carmichael,95608,0,2,0,Level 2 only
271789.225299999,-588790.6617,16577,32.6757361,-117.1061216,374049,National City,91950,0,0,2,DCFC only
220240.257199999,-491892.0402,16578,33.56284,-117.628942,374061,Ladera Ranch,92694,0,0,8,DCFC only
269816.956500001,-571754.2894,16579,32.830039,-117.121603,374064,San Diego,92123,0,3,0,Level 2 only
-132794.8048,54163.9491000008,16580,38.49401,-121.524375,374078,Sacramento,95831,0,2,0,Level 2 only
159684.0337,-463156.735,16581,33.833725,-118.275082,374083,Carson,90745,0,1,0,Level 2 only
159684.0055,-463155.1826,16582,33.833739,-118.275082,374084,Carson,90745,0,1,0,Level 2 only
159708.926399998,-463176.2476,16583,33.833545,-118.274817,374085,Carson,90745,0,2,0,Level 2 only
159578.929499999,-460066.3734,16584,33.861603,-118.27561,374086,Carson,90745,0,2,0,Level 2 only
159706.044799998,-463175.6345,16585,33.833551,-118.274848,374087,Carson,90745,0,2,0,Level 2 only
159711.977000002,-463175.9702,16586,33.833547,-118.274784,374088,Carson,90745,0,2,0,Level 2 only
-204558.562200001,-1818.70600000024,16587,37.977378,-122.332077,374129,Richmond,94806,0,2,0,Level 2 only
-207722.464199999,-44790.0907000005,16588,37.590243,-122.355961,374214,Burlingame,94010,0,2,0,Level 2 only
-207680.150699999,-44730.7608000003,16589,37.590786,-122.355498,374215,Burlingame,94010,0,2,0,Level 2 only
-207702.9211,-44816.4859999996,16590,37.59001,-122.355732,374216,Burlingame,94010,0,1,0,Level 2 only
-207711.3618,-44818.9450000003,16591,37.589986,-122.355827,374217,Burlingame,94010,0,1,0,Level 2 only
-207724.634500001,-44824.1751000006,16592,37.589936,-122.355976,374218,Burlingame,94010,0,2,0,Level 2 only
-207710.516899999,-44831.0867999997,16593,37.589877,-122.355814,374219,Burlingame,94010,0,2,0,Level 2 only
-207718.3101,-44832.3387000002,16594,37.589864,-122.355902,374220,Burlingame,94010,0,2,0,Level 2 only
-207716.8562,-44841.2708000001,16595,37.589784,-122.355883,374221,Burlingame,94010,0,2,0,Level 2 only
-207707.104699999,-44846.4059999995,16596,37.58974,-122.355771,374222,Burlingame,94010,0,2,0,Level 2 only
-207707.2346,-44851.6292000003,16597,37.589693,-122.355771,374223,Burlingame,94010,0,2,0,Level 2 only
-207721.403999999,-44836.1537999995,16598,37.589829,-122.355936,374224,Burlingame,94010,0,2,0,Level 2 only
-207715.134400001,-44839.4232000001,16599,37.589801,-122.355864,374225,Burlingame,94010,0,1,0,Level 2 only
-207722.9134,-44833.0026999991,16600,37.589857,-122.355954,374226,Burlingame,94010,0,2,0,Level 2 only
-207729.548800001,-44904.7840999998,16601,37.58921,-122.356009,374227,Burlingame,94010,0,2,0,Level 2 only
268570.825100001,-577639.1219,16602,32.77727,-117.136784,374229,San Diego,92108,0,2,0,Level 2 only
268573.3671,-577636.2751,16603,32.777295,-117.136756,374230,San Diego,92108,0,2,0,Level 2 only
210351.1668,-489800.5382,16604,33.58388,-117.734827,374231,Aliso Viejo,92656,0,2,0,Level 2 only
-165160.1196,-157349.095899999,16605,36.586347,-121.84848,374246,Monterey,93940,0,0,1,DCFC only
-165178.6271,-157335.7293,16606,36.586464,-121.84869,374248,Monterey,93940,0,0,1,DCFC only
150342.191500001,-470477.6691,16607,33.769207,-118.377327,374272,Rancho Palos Verdes,90275,0,1,0,Level 2 only
156201.6305,-442985.441,16608,34.016127,-118.308805,374288,Los Angeles,90062,0,1,0,Level 2 only
-164999.582800001,-154898.6909,16609,36.608419,-121.847218,374345,Seaside,93955,0,0,8,DCFC only
-219489.609200001,415664.2018,16610,41.73111,-122.634437,374349,Yreka,96067,0,0,8,DCFC only
-169217.385600001,-70560.9010000005,16611,37.366273,-121.913478,374360,San Jose,95110,0,6,0,Level 2 only
-177067.411499999,-73754.3936000001,16612,37.336093,-122.001456,374364,Santa Clara,95051,0,5,0,Level 2 only
-201726.947699999,-48313.4752999991,16613,37.559878,-122.287024,374370,San Mateo,94404,0,2,0,Level 2 only
-201733.5648,-48317.0964000002,16614,37.559844,-122.287098,374371,San Mateo,94404,0,2,0,Level 2 only
-201729.885299999,-48321.8554999996,16615,37.559802,-122.287055,374372,San Mateo,94404,0,2,0,Level 2 only
-201721.8813,-48319.2686000001,16616,37.559827,-122.286965,374373,San Mateo,94404,0,2,0,Level 2 only
-201735.892899999,-48322.1553000007,16617,37.559798,-122.287123,374374,San Mateo,94404,0,2,0,Level 2 only
-201734.2357,-48319.3040999994,16618,37.559824,-122.287105,374375,San Mateo,94404,0,2,0,Level 2 only
-73272.8271000013,77364.2829,16619,38.7093973,-120.8435375,374400,Placerville,95667,0,0,1,DCFC only
-73221.4629000016,77379.6995999999,16620,38.7095401,-120.8429478,374401,Placerville,95667,0,0,1,DCFC only
-73218.1865000017,77380.8376000002,16621,38.7095506,-120.8429102,374402,Placerville,95667,0,0,1,DCFC only
-73209.6305,77383.6962000001,16622,38.709577,-120.842812,374403,Placerville,95667,0,0,1,DCFC only
-73206.6539000012,77384.3366999999,16623,38.709583,-120.8427778,374404,Placerville,95667,0,0,1,DCFC only
-73203.9397,77384.7794000003,16624,38.7095872,-120.8427466,374405,Placerville,95667,0,0,1,DCFC only
-73200.9332999997,77385.8309000004,16625,38.7095969,-120.8427121,374406,Placerville,95667,0,0,1,DCFC only
-73197.8319999985,77386.8148999996,16626,38.709606,-120.8426765,374407,Placerville,95667,0,0,1,DCFC only
-174602.552100001,-55648.3840999994,16627,37.4994,-121.977872,374425,Fremont,94538,0,0,1,DCFC only
-169170.2184,-73489.2400000002,16628,37.339944,-121.912277,374463,San Jose,95126,0,0,1,DCFC only
-195531.907400001,-24535.1435000002,16629,37.775042,-122.223136,374519,Oakland,94601,0,1,0,Level 2 only
-195499.7139,-24561.8073999994,16630,37.774809,-122.222763,374520,Oakland,94601,0,1,0,Level 2 only
-195522.727,-24485.0976,16631,37.775494,-122.223045,374521,Oakland,94601,0,1,0,Level 2 only
-189333.481799999,-63305.7796,16632,37.427653,-122.142726,374526,Palo Alto,94301,0,2,0,Level 2 only
-189322.9016,-63295.2332000006,16633,37.42775,-122.142609,374527,Palo Alto,94301,0,2,0,Level 2 only
-189322.881100001,-63298.2357999999,16634,37.427723,-122.142608,374528,Palo Alto,94301,0,2,0,Level 2 only
-189324.1832,-63301.0974000003,16635,37.427697,-122.142622,374529,Palo Alto,94301,0,2,0,Level 2 only
-189326.916999999,-63300.8132000007,16636,37.427699,-122.142653,374530,Palo Alto,94301,0,1,0,Level 2 only
-231120.1512,27178.9305000007,16637,38.231869,-122.643961,374544,Petaluma,94952,0,1,0,Level 2 only
51827.6618000008,-137426.998,16638,36.7786516,-119.4185251,374570,Sanger,93657,0,1,0,Level 2 only
155283.751800001,-434004.8739,16639,34.097219,-118.317015,374572,Los Angeles,90028,0,1,0,Level 2 only
155288.700199999,-434002.8999,16640,34.097236,-118.316961,374578,Los Angeles,90028,0,1,0,Level 2 only
155293.873100001,-434013.5704,16641,34.097139,-118.316907,374582,Los Angeles,90028,0,1,0,Level 2 only
155287.894099999,-434014.6751,16642,34.09713,-118.316972,374583,Los Angeles,90028,0,1,0,Level 2 only
155279.9778,-434015.8142,16643,34.097121,-118.317058,374584,Los Angeles,90028,0,1,0,Level 2 only
-210092.1657,-25338.2203000002,16644,37.764635,-122.388383,374603,San Francisco,94107,0,2,0,Level 2 only
-210096.385399999,-25334.5555000007,16645,37.764667,-122.388432,374604,San Francisco,94107,0,2,0,Level 2 only
-210106.1381,-25302.5059999991,16646,37.764953,-122.388552,374605,San Francisco,94107,0,2,0,Level 2 only
155291.878899999,-434015.6029,16647,34.097121,-118.316929,374606,Los Angeles,90028,0,1,0,Level 2 only
249064.9947,-427467.3665,16648,34.13659088,-117.2990225,374614,Fontana,92335,0,1,0,Level 2 only
146089.532099999,-438688.5825,16649,34.056431,-118.417492,374638,Los Angeles,90067,0,2,0,Level 2 only
146094.395500001,-438703.3679,16650,34.056297,-118.417442,374639,Los Angeles,90067,0,2,0,Level 2 only
146063.144499999,-438706.3303,16651,34.056275,-118.417781,374640,Los Angeles,90067,0,2,0,Level 2 only
146081.159200002,-438673.7447,16652,34.056566,-118.41758,374641,Los Angeles,90067,0,1,0,Level 2 only
146126.9142,-438654.675,16653,34.056731,-118.417081,374642,Los Angeles,90067,0,2,0,Level 2 only
146091.944499999,-438678.2244,16654,34.056524,-118.417464,374643,Los Angeles,90067,0,2,0,Level 2 only
146095.814399999,-438688.8104,16655,34.056428,-118.417424,374644,Los Angeles,90067,0,2,0,Level 2 only
146083.9252,-438684.5711,16656,34.056468,-118.417552,374645,Los Angeles,90067,0,2,0,Level 2 only
146093.007199999,-438703.1692,16657,34.056299,-118.417457,374646,Los Angeles,90067,0,2,0,Level 2 only
146107.758900002,-438690.8299,16658,34.056408,-118.417295,374647,Los Angeles,90067,0,2,0,Level 2 only
